full_text_comments,full_text_comments_preprocessed
@dinopattidjalal @Kemlu_RI @Menlu_RI saya juga heran dengan manusia CAPER wkwkwk,heran manusia caper wkwkwk
@dinopattidjalal @Kemlu_RI @Menlu_RI Masih berani ibu Retno ya pak ?,berani retno
@dinopattidjalal @Kemlu_RI @Menlu_RI kakek Sugiono,kakek sugiono
@dinopattidjalal @Kemlu_RI @Menlu_RI Mungkin ingin menjaga hubungan baik Presiden RI Prabowo dg Donald Trump sehingga tidak bersuara,menjaga hubungan presiden prabowo donald trump bersuara
@RencanaTrading @dinopattidjalal @Kemlu_RI @Menlu_RI Sssttt...jgn sembrangan atasannya anu asia loh! ,sssttt jgn sembrangan atasannya asia
@DrRizalSukma @dinopattidjalal @Kemlu_RI @Menlu_RI HAHAHAHAHAH,hahahahahah
@dinopattidjalal @Kemlu_RI @Menlu_RI Sejak deal dealan sama si Trump ,deal dealan trump
@dinopattidjalal @Kemlu_RI @Menlu_RI Bagaimana mau komentar kalau di serang balik dgn kasus pelanggaran HAM tahun 1998. Seperti pisau balik gagang. Prabowo yg kena ,komentar serang dgn pelanggaran ham pisau gagang prabowo kena
@dinopattidjalal @Kemlu_RI @Menlu_RI Kehidupan sangat susah dibawah Maduro rakyat perlu pinjam tangan lain utk mengganti rezim tanpa hrs byk pertumpahan darah. Sekarang mreka bisa punya harapan baru. Coba bayangkan anda sebagai rakyat venezuela yg menderita belasan tahun bukan hanya komen dr kehidupan yg nyaman https://t.co/JHQZtj6LQx,kehidupan susah dibawah maduro rakyat pinjam tangan utk mengganti rezim hrs byk pertumpahan darah mreka harapan coba bayangkan rakyat venezuela menderita belasan komen kehidupan nyaman
@dinopattidjalal @Kemlu_RI @Menlu_RI Bang Dino sebenarnya tidak perlu heran. Sejak diangkatnya pejabat2 inkompeten kita sudah tau apa yang akan terjadi. Negara ini bangsa besar ini sudah dikerdilkan oleh mereka2 itu. Punya menlu yang kompetensinya nggak lebih baik dari bu lurah tempat saya tinggal.,bang dino heran diangkatnya pejabat inkompeten negara bangsa dikerdilkan menlu kompetensinya lurah tinggal
@dinopattidjalal @Kemlu_RI @Menlu_RI No hope Om Din wes kadung angel ,hope din wes kadung angel
@dinopattidjalal @Kemlu_RI @Menlu_RI Coba diberi komentar juga tentang Arab Saudi yang memborbardir Yaman Selatan mas,coba komentar arab saudi memborbardir yaman selatan mas
@dwi_brom @dinopattidjalal @Kemlu_RI @Menlu_RI @prabowo Masih bobok siang,bobok siang
@dinopattidjalal @Kemlu_RI @Menlu_RI Negara kita di pegang rezim bangke buat kenyang perut kelompok dianggap gak lebih,negara pegang rezim bangke kenyang perut kelompok dianggap
@NHenryp29864 @dinopattidjalal @Kemlu_RI @Menlu_RI biar sy perjelas negara kismin jngan banyak bacot kl sparepart pswt aja msh hrs impor.....begitu kira kira ,biar perjelas negara kismin jngan bacot sparepart pswt msh hrs impor
@dinopattidjalal @Kemlu_RI @Menlu_RI sy jg heran setelah maduro di tangkap penduduk venezuela mana bersorak sorai yg menggerutu malah bkn penduduk venezuela....,heran maduro tangkap penduduk venezuela bersorak sorai menggerutu bkn penduduk venezuela
@emerson_yuntho @dinopattidjalal @Kemlu_RI @Menlu_RI Double cheese ya..,double cheese
@dinopattidjalal @Kemlu_RI @Menlu_RI letoy banget..,letoy
@dinopattidjalal @Kemlu_RI @Menlu_RI Level Menlu nya Omon Omon... Beda waktu era Bu Retno dan Pak Marty,level menlu omon omon beda era retno marty
@dinopattidjalal @Kemlu_RI @Menlu_RI Indonesia kini Indonesia sia,indonesia indonesia sia
@dinopattidjalal @Kemlu_RI @Menlu_RI Jgnlah setiap tindakan menlu/Kemenlu selalu harus spt selera anda masing2 pemimpin punya cara tata cara dan etika serta estetika sendiri. Yg penting sikap kita tetap menjaga hub internasional yg elegan.,jgnlah tindakan menlu kemenlu spt selera pemimpin tata etika estetika sikap menjaga hub internasional elegan
@dinopattidjalal @Kemlu_RI @Menlu_RI Eh lupa emoji.. ,lupa emoji
@dinopattidjalal @Kemlu_RI @Menlu_RI Kebijakan luar negeri RI akhir-akhir memang tdk jelas. Abu-abu.... jadi bgni jadinya gagap menentukan sikap.,kebijakan negeri tdk abu abu bgni gagap menentukan sikap
@dinopattidjalal @Kemlu_RI @Menlu_RI Saya gak yakin Pemerintah akan memberikan pernyataan karena alasannya takut di bilang antek asing. Kritik US nanti di bilang antek Venezuela dukung aksi US di bilang antek US pusing khan? jadi ya mending anteng..,pemerintah pernyataan alasannya takut bilang antek asing kritik bilang antek venezuela dukung aksi bilang antek pusing khan mending anteng
@dinopattidjalal @Kemlu_RI @Menlu_RI Satu kata..!!! Saya se7 sekali dg Pak Dino. kita hrs mjd Bangsa yg punya Prinsip.,dino hrs mjd bangsa prinsip
@dinopattidjalal @Kemlu_RI @Menlu_RI Mental jongos pak,mental jongos
@dinopattidjalal @Kemlu_RI @Menlu_RI Mungkin dia introvert Pak jadi tidak ada kata yg mau dia ucapkan atw malah gak faham??,introvert ucapkan atw faham
@dinopattidjalal @Kemlu_RI @Menlu_RI Menlu kita sekarang cupu ya,menlu cupu
@DrRizalSukma @dinopattidjalal @Kemlu_RI @Menlu_RI maap numpang tertawa (getir) baca percakapan dua ambassadors. ,maap numpang tertawa getir baca percakapan ambassadors
@dinopattidjalal @Kemlu_RI @Menlu_RI Saya juga heran kok bisa lah pejabat kita gampang kasih tarif 0% sama Amerika untuk Askes bahan tambang di negara ini,heran pejabat gampang kasih tarif amerika askes bahan tambang negara
@dinopattidjalal @Kemlu_RI @Menlu_RI Menlu sekarang kalau di bandingkan dengan mantan Menlu Ibu Retno Marsudi mirip Bumi dan Langit namanya juga jabatan balas budi beda kemampuan beda gaya.,menlu bandingkan mantan menlu retno marsudi bumi langit namanya jabatan balas budi beda kemampuan beda gaya
@dinopattidjalal @Kemlu_RI @Menlu_RI AS salah besar dengan kasus Afghanistan Iraq Syria Libya dll. Sangat berbeda dgn Venezuela. Kali ini AS sudah dalam langkah tepat &amp; benar!,salah afghanistan iraq syria libya berbeda dgn venezuela kali langkah amp
@dinopattidjalal @Kemlu_RI @Menlu_RI Maapin saja Bung. Dia itu hanyalah seorang Ibu yg menjadi Menlu. Apa sih yg DILAKUKAN selama ini ?,maapin menlu
@dinopattidjalal @Kemlu_RI @Menlu_RI Saya sebagai rakyat yg tinggal di daerah saja merasa heran apalagi Pak Dino,rakyat tinggal daerah heran dino
@dinopattidjalal @Kemlu_RI @Menlu_RI Tanpa arahan disposisi direction akhirnya pernyataan Kemlu seperti itu.,arahan disposisi direction pernyataan kemlu
@dinopattidjalal @Kemlu_RI @Menlu_RI Menlu kita jika bicara macam hgg presiden kita diculik AS bgmn bro.,menlu bicara hgg presiden diculik bgmn
@dinopattidjalal @Kemlu_RI @Menlu_RI Menlu = Menteri malu-malu ,menlu menteri malu malu
@namazu_sensei @dinopattidjalal @Kemlu_RI @Menlu_RI Ini betul,
@dinopattidjalal @Kemlu_RI @Menlu_RI Apakah ini menunjukkan kalau Indonesia tunduk sama mamarika,indonesia tunduk mamarika
@dinopattidjalal @Kemlu_RI @Menlu_RI Baru kemaren kelar negosiasi kan soalnya.,kemaren kelar negosiasi
@KangSemproel @dinopattidjalal @Kemlu_RI @Menlu_RI boro2 garang maen diluar maen dijero wae jejerih melempem loba ka inggis?,boro garang maen diluar maen dijero wae jejerih melempem loba inggis
@dinopattidjalal @Kemlu_RI @Menlu_RI Gak perlu repot tanya kenapa pak itu orang satu kabinet bloon semua,repot kabinet bloon
@dinopattidjalal @Kemlu_RI @Menlu_RI Sikap dan opini yg EPIK_HERPIK menohok en LERES PISAN,sikap opini epik_herpik menohok leres pisan
@bakwanlover @dinopattidjalal @Kemlu_RI @Menlu_RI Payah sepertinya pingin jadi Menteri segala urusan...,payah pingin menteri urusan
@dinopattidjalal @Kemlu_RI @Menlu_RI Trump kan sobat nya wowok,trump sobat wowok
@dinopattidjalal @Kemlu_RI @Menlu_RI Kenapa harus latah seperti keinginanmu Lal..Djalal.,latah keinginanmu lal djalal
@dinopattidjalal @Kemlu_RI @Menlu_RI Pak Dino mau melihat Presiden kita dijemput AS seperti yang terjadi pada Nicholas Maduro? Donald Trump itu gila Pak.,dino presiden dijemput nicholas maduro donald trump gila
@DiegoSammmuel @dinopattidjalal @Kemlu_RI @Menlu_RI Berdasarkan penelusuran sumber sejarah dan berita pemerintahan SBY (2004-2014) tidak mengeluarkan seruan tegas atau pernyataan keras yang secara eksplisit menyebut nama Amerika Serikat terkait pendudukan Irak. Sikap oposisi kuat lebih terlihat pada era Megawati tahun 2003 saat,berdasarkan penelusuran sumber sejarah berita pemerintahan sby mengeluarkan seruan pernyataan keras eksplisit menyebut nama amerika serikat terkait pendudukan irak sikap oposisi kuat era megawati
@dinopattidjalal @Kemlu_RI @Menlu_RI Macan Asia??,macan asia
@dinopattidjalal @Kemlu_RI @Menlu_RI Anu presiden kita dan presiden mereka skrg sama2 penculik atau bahasa mereka : mengamankan ,presiden presiden skrg penculik bahasa mengamankan
@dinopattidjalal @Kemlu_RI @Menlu_RI Karena tugas diserahkan pada yang bukan ahlinya maka datang kehancuran,tugas diserahkan ahlinya kehancuran
@dinopattidjalal @Kemlu_RI @Menlu_RI bapak ga kaget kan kayak pejabat-pejabat nganu yang suka kaget ,kaget kayak pejabat pejabat nganu kaget
@Dodolmeong1 @dinopattidjalal @Kemlu_RI @Menlu_RI Hus ngga boleh gt org paling setia di partai jd dpt jabatan ,hus ngga org setia partai dpt jabatan
@dinopattidjalal @Kemlu_RI @Menlu_RI Menlu saat ini Tidak punya pengalaman di kancah luar negeri terutama dlm hal diplomatik namun belio terpilih jdi menteri karena bakat akting dia sangat bagus... ,menlu pengalaman kancah negeri dlm diplomatik belio terpilih jdi menteri bakat akting bagus
@dinopattidjalal @Kemlu_RI @Menlu_RI Ngga bisa di harapkan pak Apalagi kalau berhubungan dengan Amerika pasti Takut,ngga harapkan berhubungan amerika takut
@dinopattidjalal @Kemlu_RI @Menlu_RI Sekarang tidak aneh utk para pejabat saat ini..,aneh utk pejabat
@dinopattidjalal @Kemlu_RI @Menlu_RI Kalah sama Malaysia yg menyebut AS melanggar hukum internasional,kalah malaysia menyebut melanggar hukum internasional
@dinopattidjalal @Kemlu_RI @Menlu_RI Menlu nya lagi belajar JD Menlu,menlu belajar menlu
@dinopattidjalal @Kemlu_RI @Menlu_RI Hehe jgn dibuat rumit lah Ringan2 sj Kasus ini kan urusan Venezuela VS Amrik Belum ada statement yg memadai dari kemlu itu artinya juga pendapat dari kemlu Gaya kemlu yg slow itu jg sikap Indonesia negara besar yg sangat diperhitungkan dunia,hehe jgn rumit ringan urusan venezuela amrik statement memadai kemlu pendapat kemlu gaya kemlu slow sikap indonesia negara diperhitungkan dunia
@dinopattidjalal @Kemlu_RI @Menlu_RI Mau heran. Ini Indonesia.. hahhaha. ...,heran indonesia hahhaha
@dinopattidjalal @Kemlu_RI @Menlu_RI Pak Menlu nya lagi sibuk Nerima donasi untuk bencana nasiomon dari luar negeri...,menlu sibuk nerima donasi bencana nasiomon negeri
@dinopattidjalal @Kemlu_RI @Menlu_RI https://t.co/ISeWNB8z2k ini gak cuma nyebut nama negara. tp nama presidennya.,nyebut nama negara nama presidennya
@dwi_brom @dinopattidjalal @Kemlu_RI @Menlu_RI @prabowo Nunggu diprotes ama orang2 maduro yg punya warung kali,nunggu diprotes ama maduro warung kali
@jaqchrome @dinopattidjalal @Kemlu_RI @Menlu_RI Katanya sih bangsa yang besar,bangsa
@dinopattidjalal @Kemlu_RI @Menlu_RI Menlu yg jadi beban wamen²nya,menlu beban wamen
@dinopattidjalal @Kemlu_RI @Menlu_RI Dia memang gak paham ttg hubungan internasional. Dasar pendidikannya saja tidak myambung.,paham ttg hubungan internasional dasar pendidikannya myambung
@dinopattidjalal @Kemlu_RI @Menlu_RI malaysia aja udah kasih statement,malaysia kasih statement
@dinopattidjalal @Kemlu_RI @Menlu_RI Namanya juga kucing ASEAN,namanya kucing asean
@dinopattidjalal @Kemlu_RI @Menlu_RI Indonesia tidak seperti russia pak dino ,indonesia russia dino
@dinopattidjalal @Kemlu_RI @Menlu_RI Pak Menlu lagi sariawan kali .. . . .,menlu sariawan kali
@dinopattidjalal @Kemlu_RI @Menlu_RI Bukan rahasia lagi kalau rezim yg lagi berkuasa di negri ini tak punya nyali apabila berhadapan dg trump masih segar dlam ingatan saat pemerintah ini mengemis ngemis minta penurunan tarif perdagangan kepada trump padahal negri2 di asean tampa merendahkan diri pun tarifnya sama ,rahasia rezim berkuasa negri nyali berhadapan trump segar dlam ingatan pemerintah mengemis ngemis penurunan tarif perdagangan trump negri asean tampa merendahkan tarifnya
@dinopattidjalal @Kemlu_RI @Menlu_RI Gutless?,gutless
@dinopattidjalal @Kemlu_RI @Menlu_RI Pantat amerika masih enak dijilat om,pantat amerika enak dijilat
@rizkydika_ @dinopattidjalal @Kemlu_RI @Menlu_RI Bukannya jago 32 bahasa jg bang,jago bahasa bang
@dinopattidjalal @Kemlu_RI @Menlu_RI Ciut mungkin pak alias ga punya nyali Kalah sama menlu yg dulu padahal yg dulu perempuan loh ..,ciut alias nyali kalah menlu perempuan
@DrRizalSukma @dinopattidjalal @Kemlu_RI @Menlu_RI Top comment ini mah Bikin gerrrr se-Indonesia Raya,top comment bikin gerrrr indonesia raya
@dinopattidjalal @Kemlu_RI @Menlu_RI Indonesia dlm posisi sulit bersikap atas tindakan USA krn beban masa lalu @prabowo di Orde Baru. Mau kritik invasinya? Lha Indonesia punya jejak yg sama di Timor Leste. Mau kritik penculikan presiden Venezuela? Lha kata @pandji prabowo pernah culik aktivis. https://t.co/GgjjYJoIOQ,indonesia dlm posisi sulit bersikap tindakan usa krn beban orde kritik invasinya lha indonesia jejak timor leste kritik penculikan presiden venezuela lha prabowo culik aktivis
@dinopattidjalal @Kemlu_RI @Menlu_RI Ya begitulah,
@dinopattidjalal @Kemlu_RI @Menlu_RI Memangnya zaman SBY pernah menentang USA secara terbuka?,memangnya zaman sby menentang usa terbuka
@dinopattidjalal @Kemlu_RI @Menlu_RI Kok Bapak tanya sejak kapan Bapak pasti lebih tahu,
@dinopattidjalal @cutsarina5 @Kemlu_RI @Menlu_RI Saya juga heran...,heran
@dinopattidjalal @Kemlu_RI @Menlu_RI Namanya juga rezim gerombolan siberat,namanya rezim gerombolan siberat
@dinopattidjalal @Kemlu_RI @Menlu_RI Emang penakut @prabowo beraniny sama rakyat sndiri,emang penakut beraniny rakyat sndiri
@dinopattidjalal @Kemlu_RI @Menlu_RI Indonesia negara besar kenapa tidak menjadi panutan dan penggerak awal utk mengutuk USA atas tindakan kriminal dan Arogan bahkan menangkap presiden yang mewakili kedaulatan sebuah negara...haruskah tunggu negara2 lain dulu baru bersuara ??,indonesia negara panutan penggerak utk mengutuk usa tindakan kriminal arogan menangkap presiden mewakili kedaulatan negara haruskah tunggu negara bersuara
@dinopattidjalal @Kemlu_RI @Menlu_RI @dinopattidjalal diplomat sejati wl bukan berlatar belakang militer spt menlu saat ini tp suaranya sll kencang menunjukan jati diri Indonesia sebagai petarung dikancah LN ,diplomat sejati berlatar militer spt menlu suaranya sll kencang menunjukan jati indonesia petarung dikancah
@dinopattidjalal @Kemlu_RI @Menlu_RI Tau akibat mengkritik Amerika apalagi masih ada proses yang belum beres . Kalau bisa kritik dan cari solusi buat Thailand dan Myanmar sekerabat asean,akibat mengkritik amerika proses beres kritik cari solusi thailand myanmar sekerabat asean
@dinopattidjalal @Kemlu_RI @Menlu_RI Karena penjajahan di atas dunia tidak lagi harus dihapuskan.. Cukup diganti nama. Ketika negara lawan punya nuklir dan kita tidak maka bersiap untuk #dijajah atau #diambilalih,penjajahan dunia dihapuskan diganti nama negara lawan nuklir dijajah diambilalih
@dinopattidjalal @Kemlu_RI @Menlu_RI Bangsa besar ini dikerdilkan dan dipermalukan oleh pejabat2 pemerintahnya.,bangsa dikerdilkan dipermalukan pejabat pemerintahnya
@dinopattidjalal @Kemlu_RI @Menlu_RI Karena nyali yg hanya semenir... menir itu butiran beras yg pecah,nyali semenir menir butiran beras pecah
@dinopattidjalal @Kemlu_RI @Menlu_RI Meneketehe dienye,meneketehe dienye
@dinopattidjalal @Kemlu_RI @Menlu_RI https://t.co/mvQvPkfeQp,
@vladsyarif13 @dinopattidjalal @Kemlu_RI @Menlu_RI Bobby the Karta kali ahh,bobby the karta kali ahh
@dinopattidjalal @Kemlu_RI @Menlu_RI Masa kalah sama cewe menlu sekarang nyiur melambai,kalah cewe menlu nyiur melambai
@dinopattidjalal @Kemlu_RI @Menlu_RI Macan nya udah jd kucing....gak heran,macan kucing heran
@dinopattidjalal @idbcpr @Kemlu_RI @Menlu_RI Khawatir dinaikin lagi kali tarifnya ,khawatir dinaikin kali tarifnya
@rizkydika_ @dinopattidjalal @Kemlu_RI @Menlu_RI Sekjen Partai nok?,sekjen partai nok
@himawansugeha95 @dinopattidjalal @Kemlu_RI @Menlu_RI PM statement-nya cenderung personal. Tdk spt template.,statement cenderung personal tdk spt template
@ramazaynworld @dinopattidjalal @Kemlu_RI @Menlu_RI Ingat cerita semut ketika Nabi Ibrahim dibakar.,cerita semut nabi ibrahim dibakar
@dinopattidjalal @Kemlu_RI @Menlu_RI BUBARKAN https://t.co/D46B7pvt35,bubarkan
@dinopattidjalal @Kemlu_RI @Menlu_RI Sudah lama pak dino......,dino
@DrRizalSukma @dinopattidjalal @Kemlu_RI @Menlu_RI Menlunya lebih suka ngomongin pilkada,menlunya ngomongin pilkada
@Hudasubajul81 @dinopattidjalal @Kemlu_RI @Menlu_RI Berikut contoh pernyataan sikap RI yang lebih tegas berdasarkan prinsip bebas aktif: Kementerian Luar Negeri RI menyatakan keprihatinan mendalam atas operasi militer AS di Venezuela yang mengakibatkan penangkapan Presiden Maduro. Tindakan sepihak ini melanggar kedaulatan,contoh pernyataan sikap berdasarkan prinsip bebas aktif kementerian negeri keprihatinan mendalam operasi militer venezuela mengakibatkan penangkapan presiden maduro tindakan melanggar kedaulatan
@dinopattidjalal @Kemlu_RI @Menlu_RI Mas Bojo alias Sugiyono klo gak bisa bikin pernyataan sikap tak mintakan tlg sama bro @grok .. oh ya @grok tlg buatkan contoh statemen ato pernyataan sikap RI terkait kondisi Venezuela setelah operasi penangkapan presiden Manduro ya.. cepetan @grok,mas bojo alias sugiyono klo bikin pernyataan sikap mintakan tlg tlg buatkan contoh statemen ato pernyataan sikap terkait kondisi venezuela operasi penangkapan presiden manduro cepetan
@dinopattidjalal @Kemlu_RI @Menlu_RI Tidak menjalankan uud yang berbunyi Bahwa sesungguhnya kemerdekaan itu ialah hak segala bangsa dan oleh sebab itu maka penjajahan di atas dunia harus dihapuskan karena tidak sesuai dengan perikemanusiaan dan perikeadilan. ,menjalankan uud berbunyi sesungguhnya kemerdekaan hak bangsa penjajahan dunia dihapuskan sesuai perikemanusiaan perikeadilan
@dinopattidjalal @Kemlu_RI @Menlu_RI kemarin punya menlu yg SANGAT AMAT KEREN SEKALI bernama ibu RETNO MARSUDI sekarang malah diganti omon-omon gatau nemu di mana itu menteri,kemarin menlu keren bernama retno marsudi diganti omon omon gatau nemu menteri
@guoliangtjia @dinopattidjalal @Kemlu_RI @Menlu_RI Itu memang kehendak atasannya Gak mungkin berdiri sendiri,kehendak atasannya berdiri
@dinopattidjalal @Kemlu_RI @Menlu_RI Gak apa-apa pak punya menlu otak kosong...... Namanya juga Indonesia...,menlu otak kosong namanya indonesia
@dinopattidjalal @Kemlu_RI @Menlu_RI Menlunya penakut Sama dengan atasannya omon omon doang,menlunya penakut atasannya omon omon doang
@d_opini89067 @dinopattidjalal @Kemlu_RI @Menlu_RI Takut di Venezuela kan,takut venezuela
@dinopattidjalal @Kemlu_RI @Menlu_RI Pak Dino kek pura-pura gk paham nih realpolitik antara Indonesia dan USA.,dino kek pura pura paham realpolitik indonesia usa
@babehbinong @dinopattidjalal @Kemlu_RI @Menlu_RI @realDonaldTrump Emangnya pak @prabowo sudah ngobrolin apa? Masalah asing kan pak? ,emangnya ngobrolin asing
